hotel_id,type,name,address,rooms,grade,district,aga_division,local_authority,longitude,latitude
HOTEL_0682,Guest Houses,THARANA GUEST HOUSE,"NO.28,GANGASIRIWATTA,SIRIMALWATTA,GUNNEPANA",5,FOUR,Kandy,Kandy,Kundasale Divisional Secretariat,80.721233,7.289313
HOTEL_0683,Guest Houses,TANIYA NATURE RESORT,"PUTTALAM ROAD,KALPITIYA",14,FIVE,Puttalam,Kalpitiya Pradeshiya Sabha,Kalpitiya Divisional Secretariat,79.744219,8.217138
HOTEL_0684,Guest Houses,THE ALBATROSS GOLFING & HOLIDAY RESORT,"C/O VICTORIA GOLF& COUNTRY RESORT,P.O. BOX 07,RAJAWELLA",5,FIVE,Kandy,Kandy,Medadumbara Divisional Secretariat,80.772308,7.265746
HOTEL_0685,Guest Houses,MAHAGAMA REST HOUSE,"MAHAGAMA REST HOUSE, MAHAGAMA",4,FOUR,Kalutara,Bulathsinhala Pradeshiya Sabha,Bulathsinhala Divisional Secretariat,80.159812,6.62073
HOTEL_0686,Guest Houses,REST HOUSE - ANAMADUWA,"REST HOUSE,ANAMADUWA",5,FOUR,Puttalam,Anamaduwa Pradeshiya Sabha,Anamaduwa Divisional Secretariat,80.011116,7.903239
HOTEL_0687,Guest Houses,THE BELFRY GUEST HOUSE,"NO. 13/4, POLKATUWA, GALLE ROAD, BERUWALA",6,FIVE,Kalutara,Beruwala Pradeshiya Sabha,Beruwala Divisional Secretariat,79.985959,6.468166
HOTEL_0688,Guest Houses,ROSA RESTAURENT,"MAVADY MOOLAI ROAD, VADDU WEST, VADDUK KODDAI.",15,FOUR,Jaffna,Jaffna,Jaffna Divisional Secretariat,79.946031,9.744691
HOTEL_0689,Guest Houses,POLGAHAWELA REST HOUSE,"NO. 76, KEGALLE ROAD, POLGAHAWELA",18,FOUR,Kurunegala,Polgahawela Pradeshiya Sabha,Polgahawela Divisional Secretariat,80.299345,7.331108
HOTEL_0690,Guest Houses,TISSA VILLAGE,"UDUWILA,THISSAMAHARAMA",6,FOUR,Hambantota,Thissamaharama,Thissamaharama Divisional Secretariat,81.285821,6.278132
HOTEL_0691,Guest Houses,VERONA HOTEL,"ZAVIER ROAD, WENNAPPUWA",10,FIVE,Puttalam,Wennappuwa Pradeshiya Sabha,Chilaw Divisional Secretariat,79.83491,7.34757
HOTEL_0692,Guest Houses,VICTORIA GOLF & COUNTRY RESORT,"P.O.BOX 07, RAJAWELLA",25,FIVE,Kandy,Kandy,Kandy Divisional Secretariat,80.774256,7.265143
HOTEL_0693,Guest Houses,VISAKA HOTEL,"NO:34, SELLAKATARAGAMA ROAD, KATARAGAMA",22,FIVE,Moneragala,Hambantota,Hambantota Divisional Secretariat,81.31888,6.420677
HOTEL_0694,Guest Houses,WET WATER RESORT,"NO.136/D,LUMBINIWATTA,JA-ELA ,GAMPAHA",12,FIVE,Gampaha,Ja-Ela Pradeshiya Sabha,Ja-Ela Divisional Secretariat,79.95547,7.090865
HOTEL_0695,Guest Houses,RICO SHADOW GUEST HOUSE & RESTAURENT,"KAMMALA NORTH, WAIKKALA",10,FIVE,Puttalam,Wennappuwa Pradeshiya Sabha,Wennappuwa Divisional Secretariat,79.83965,7.298235
HOTEL_0696,Guest Houses,HOTEL WONDER BAR,"CHANDANA VILLA,ROBOLGODA,BENTHOTA",6,FIVE,Galle,Bentota Pradeshiya Sabha,Benthota Divisional Secretariat,80.000133,6.411683
HOTEL_0697,Guest Houses,WIJAYA HOLIDAY RESORT,"THALGAHAHENA ESTATE,EPITAWALA,KIRIELLA",12,FIVE,Ratnapura,Ratnapura,Kiriella Divisional Secretariat,80.243828,6.743553
HOTEL_0698,Guest Houses,YALA EDGE,"KOCHIPOTHANA, SITHULPAHUWA ROAD, KATHARAGAMA",5,FOUR,Moneragala,Polonnaruwa,Moneragala Divisional Secretariat,81.38107,6.402011
HOTEL_0699,Guest Houses,ROYAL PARK GUEST,"NO:121, GALA JUNCTION, KIRIBATHGODA",16,FOUR,Colombo,Colombo,Colombo Divisional Secretariat,79.933777,6.984793
HOTEL_0700,Guest Houses,THE TALDUWA MANOR,"MALWATTE LEISURE RESORTS, TALDUWA ESTATE, IRRACHT DIIVISION, HATTON ROAD, DEHIOWITA",12,FOUR,Kegalle,Dehiowita Pradeshiya Sabha,Dehiovita Divisional Secretariat,80.249924,6.974722
HOTEL_0701,Guest Houses,SPRING OF LIFE,"NO. 57/A, GANGABODA ROAD, WEWELA, PILIYANDALA",11,FIVE,Colombo,Kesbewa,Kesbewa Divisional Secretariat,79.904251,6.803964
HOTEL_0702,Guest Houses,SUN N SEA HOTEL,"NO. 324, MATARA ROAD, GANAHENA, UNAWATUNA",10,FOUR,Galle,Habaraduwa,Habaraduwa Divisional Secretariat,80.252304,6.007165
HOTEL_0703,Guest Houses,COSY HOTEL & RESTAURANT,"NO.15,SIRAMPIYADI LANE,JAFFNA.",15,FIVE,Jaffna,Jaffna,Jaffna Divisional Secretariat,80.017311,9.667941
HOTEL_0704,Guest Houses,HERITAGE GARDEN,"NO:687,GALLE ROAD,MOLLIGODA,WADDUWA,",5,FOUR,Kalutara,Panadura Pradeshiya Sabha,Panadura Divisional Secretariat,79.931446,6.66238
HOTEL_0705,Guest Houses,GOMEZ PLACE,"NO:22/6B,PORUTHOTA ROAD,ETTUKALA,NEGAMBO",11,FOUR,Gampaha,Negombo,Negombo Divisional Secretariat,79.843826,7.240576
HOTEL_0706,Guest Houses,HOTEL ALAKAMANDA,"NO:11/1,NAGASENA MAWATHA,ANURADHAPURA",6,FIVE,Anuradhapura,Anuradhapura,Anuradhapura East,80.417471,8.308622
HOTEL_0707,Guest Houses,DECO ON FORTY FOUR,"NO:44,LIGHT HOUSE STREET,FORT,GALLE",7,FIVE,Galle,Galle,Galle Divisional Secretariat,80.216486,6.026811
HOTEL_0708,Guest Houses,BANDAGIRI VILLAGE ECO RESORTS,"GONNORUWA ROAD,HAMBANTOTA",22,FIVE,Hambantota,Hambantota,Hambantota Divisional Secretariat,81.142757,6.234207
HOTEL_0709,Guest Houses,CEYBANK REST - KATARAGAMA,"TISSAMAHARAMA ROAD,KATARAGAMA.",26,FIVE,Moneragala,Katharagama,Katharagama Divisional Secretariat,81.330985,6.412627
HOTEL_0710,Guest Houses,SUN RISE GUEST,UDAKALAGAMA.POLONNARUWA ROAD.HABARANA,6,THREE,Polonnaruwa,Hingurakgoda Pradeshiya Sabha,Hingurakgoda Divisional Secretariat,80.747548,8.027473
HOTEL_0711,Guest Houses,REST HOUSE - BOGAWANTALAWA,"11O.MAIN STREET,BOGAWANTALAWA",3,FOUR,Nuwara Eliya,Ambagamuwa Pradeshiya Sabha,Ginigathhena,80.678775,6.795292
HOTEL_0712,Guest Houses,DALAWELLA BEACH RESORT,NO448.DALAWELLA.UNAWATUNA,8,FOUR,Galle,Habaraduwa,Habaraduwa Divisional Secretariat,80.259485,6.002037
HOTEL_0713,Guest Houses,SARANGA HOLIDAY INN,37.ELLA ROAD.WELLAWAYA.,10,FIVE,Moneragala,Wellawaya,Wellawaya Divisional Secretariat,81.100217,6.733045
HOTEL_0714,Guest Houses,SAYURIMA HOTEL & GUEST HOUSE,"GOVIYAPANA, AHANGAMA",7,FOUR,Galle,Habaraduwa,Habaraduwa Divisional Secretariat,80.380499,5.965326
HOTEL_0715,Guest Houses,MANDARA ROYAL RESORT,"253, HORAGOLLA, NITTAMBUWA",5,FOUR,Gampaha,Attanagalla Pradeshiya Sabha,Attanagalla Divisional Secretariat,80.08492,7.134154
HOTEL_0716,Guest Houses,COPPENRATH GUEST HOUSE & RESTAURENT,NO 61 A.WIJAYA ROAD.TANGALLE,6,FOUR,Hambantota,Tangalle Pradeshiya Sabha,Tangalle Divisional Secretariat,80.800652,6.032977
HOTEL_0717,Guest Houses,THUSHARA RESTAURANT & GUEST HOUSE,NO 02.NUWARAELIYA RD.WELIMADA.,6,FOUR,Badulla,Welimada Pradeshiya Sabha,Welimada Divisional Secretariat,80.912443,6.907542
HOTEL_0718,Guest Houses,ROYAL GARDEN RESTAURANT,"903/18, WILLIOM GOPALLAWA MAWATHA, KANDY",25,FIVE,Kandy,Gagawata Koralya,Gagawata,80.61308,7.274373
HOTEL_0719,Guest Houses,PANORAMA HOTEL,"9/3, NAOTUNNA, TALALLA",7,FIVE,Matara,Devinuwara Pradeshiya Sabha,Devinuwara Divisional Secretariat,80.630098,5.946184
HOTEL_0720,Guest Houses,AMILA GUEST HOUSE,"NO 5,LOVE LANE.CROSS ROAD,UPPUWELI,TRINCOMALEE",5,THREE,Trincomalee,Trincomalee,Trincomalee Divisional Secretariat,81.215846,8.594559
HOTEL_0721,Guest Houses,PARADISE RESORT,"15/ 8 A, DANGOLLA ROAD, GATAMBE,KANDY",18,THREE,Kandy,Kandy,GANGAWATA KORALAYA,80.608277,7.270056
HOTEL_0722,Guest Houses,DELMAR MOUNT VIEW HOTEL,"NO :213/7, ALADENIYA, WERELLAGAM, KANDY",8,FIVE,Kandy,Harispattuwa Pradeshiya Sabha,Harispattuwa Divisional Secretariat,80.565804,7.337839
HOTEL_0723,Guest Houses,DELTHOTA VILLAGE,"154, BOPITIYA ROAD, DELTOTA",8,FOUR,Kandy,Pathahewaheta,Pathahewaheta Divisional Secretariat,80.699216,7.174126
HOTEL_0724,Guest Houses,HOTEL BINOTA,NO 21. BONAVISTA ROAD. KELEGALA. NUWARA ELIYA,9,FIVE,Nuwara Eliya,Nuwara Eliya,Nuwara Eliya Divisional Secretariat,80.774704,6.955417
HOTEL_0725,Guest Houses,NETHMINI GUEST & REST,"1ST MILE POST ,AMPARA ROAD,SIYABALANDUWA",15,THREE,Moneragala,Ampara,Moneragala Divisional Secretariat,81.558596,6.918292
HOTEL_0726,Guest Houses,CHOYS WATER FRONT RESIDENCE,"NO31,CUSTOM HOUSE ROAD,NEGOMBO",8,FIVE,Gampaha,Negombo,Negombo Divisional Secretariat,79.835564,7.208541
HOTEL_0727,Guest Houses,NONAGAMA VILLAGE TOURIST GUEST HOUSE,"NO 275,TANGALLE ROAD,EKKASSE,AMBALANTOTA",7,FOUR,Hambantota,Ambalantota Pradeshiya Sabha,Ambalantota Divisional Secretariat,80.992906,6.114312
HOTEL_0728,Guest Houses,THE HAVELOCK PLACE BUNGLOW,"NO 6 & 8,HAVELOCK PLACE,COLOMBO 05",7,FIVE,Colombo,Colombo,Colombo Divisional Secretariat,79.865045,6.885259
HOTEL_0729,Guest Houses,GODAGAMA REACH HOTEL,"NO23/3,SAMANALA UYANA, PADUKKA ROAD,GODAGAMA,MEEGODA",18,FIVE,Colombo,Homagama Pradeshiya Sabha,Homagama Divisional Secretariat,80.035188,6.84855
HOTEL_0730,Guest Houses,COCOON SEA RESORT,"NO 903,GALLE ROAD,DUWE MADARA,KOSGODA",7,FIVE,Galle,balapitiya,Balapitiya Divisional Secretariat,80.022195,6.348125
HOTEL_0731,Guest Houses,POWER ZONE GUEST HOUSE,"NO743/1,MATALE ROAD,ALAWATUGODA",5,FOUR,Kandy,Akurana Pradeshiya Sabha,Akurana Divisional Secretariat,80.612297,7.403021
HOTEL_0732,Guest Houses,GIRAGALA VILLAGE RESTAURENT,"BANDARAMULLA,MIRISSA",17,FOUR,Matara,Weligama Pradeshiya Sabha,Weligama Divisional Secretariat,80.462675,5.943054
HOTEL_0733,Guest Houses,SHANGHAI,"SHANGHAI ENTERPRISES,NO 12,FIRST LANE,ANGULANA STATION ROAD,MORATUWA",5,FIVE,Colombo,Moratuwa,Moratuwa Divisional Secretariat,79.881909,6.802403
HOTEL_0734,Guest Houses,MOUNT WAVES HOTEL,"NO 17-19, DE SERAM ROAD,MOUNT LAVINIA",9,FOUR,Colombo,Dehiwala-Mount Lavinia,Dehiwala Divisional Secretariat,79.86475,6.840511
HOTEL_0735,Guest Houses,DICKWELLA BEACH HOTEL,"NO.112, MAHAWELA ROAD, DICKWELLA",15,FOUR,Matara,Dickwella,Dickwella Divisional Secretariat,80.69762,5.964324
HOTEL_0736,Guest Houses,INDRA HOTEL,"174/3,NADUNA WATTA,RAGAMA ROAD,KADAWATHA",19,FOUR,Gampaha,Gampaha,Gampaha Divisional Secretariat,79.950605,7.002975
HOTEL_0737,Guest Houses,RUWALA RESORT,"KALPITIYA ROAD,THIHALIYA,ETHTHALE",6,FOUR,Puttalam,Kalpitiya Pradeshiya Sabha,Kalpitiya Divisional Secretariat,79.735411,8.109541
HOTEL_0738,Guest Houses,THE ICEBEAR GUEST HOUSE,"95,LEWIS PLACE, NEGOMBO",8,THREE,Gampaha,Negombo,Negombo Divisional Secretariat,79.840137,7.224388
HOTEL_0739,Guest Houses,HANSA HOLIDAY REST,"NO 5/1, WEWALA KANDA, WEWALA - HORANA",15,FIVE,Kalutara,Horana Pradeshiya Sabha,Horana Divisional Secretariat,80.068375,6.701054
HOTEL_0740,Guest Houses,INDRANS,"40/5, RAILWAY STATION ROAD, VAVUNIYA",6,THREE,Vavuniya,Vavuniya,Vavuniya,80.494198,8.752929
HOTEL_0741,Guest Houses,NIPPON VILLA BEACH RESORT,"NO.412/D, GALLE ROAD, WEWALA, HIKKADUWA",26,FIVE,Galle,Hikkaduwa,Hikkaduwa Divisional Secretariat,80.103424,6.128514
HOTEL_0742,Guest Houses,HOTEL ASHFORD - NUWARA ELIYA,"WELIMADA ROAD, SEETHA ELIYA, NUWARA ELIYA",20,FIVE,Nuwara Eliya,Nuwara Eliya,Nuwara Eliya Divisional Secretariat,80.806478,6.934051
HOTEL_0743,Guest Houses,DIYA ULPATHA TEA GARDEN RESORT,"MAWATHAGODA ROAD,HORAVALA",5,FOUR,Kalutara,Kalutara Pradeshiya Sabha,Kalutara Divisional Secretariat,80.129562,6.472226
HOTEL_0744,Guest Houses,SANOREECH HOTEL,"NO :391/1 ,CHILAW ROAD,DALUPOTHA,NEGOMBO",5,FIVE,Gampaha,Kundasle,Negombo Divisional Secretariat,79.850068,7.225966
HOTEL_0745,Guest Houses,SAPTHAPADHI,"NO:35, COLOMBO ROAD,MALANGAMA,RATNAPURA",14,FIVE,Ratnapura,Ratnapura,Balangoda Divisional Secretariat,80.383669,6.732908
HOTEL_0746,Guest Houses,M.P.S.VILLAGE,"KALUNDEWA ROAD, DAMBULU OYA JUNCTION, DAMBULLA",12,FIVE,Matale,Dambulla Pradeshiya Sabha,Dambulla Divisional Secretariat,80.677775,7.798769
HOTEL_0747,Guest Houses,"AARYA LAGOON ,KALPITIYA","KALPITIYA ROAD,MAMPURI",5,FIVE,Puttalam,Kalpitiya Pradeshiya Sabha,Kalpitiya Divisional Secretariat,79.742325,7.995629
HOTEL_0748,Guest Houses,WHITE HOUSE HOLIDAY INN,"15/4,BUTTHALA ROAD,PANGUWATTA GAMA,PASSARA",6,FIVE,Badulla,Badulla,Passara Divisional Secretariat,81.162021,6.933551
HOTEL_0749,Guest Houses,MANOMA LEISURE VILLAGE,"NO 165/11 , UPPER LAKE ROAD , NUWARA ELIYA",12,FOUR,Nuwara Eliya,Sri Jayawardenapura-Kotte,Nuwara Eliya Divisional Secretariat,80.785329,6.957035
HOTEL_0750,Guest Houses,SEA BREEZE RESTAURANT & GUEST INN,"430,BEACH ROAD,SAINTHAMARUTHU",7,THREE,Ampara,Kalmunai,Sainthamarathu Divisional Secretariat,81.840089,7.408089
HOTEL_0751,Guest Houses,SEVEN ELEVEN HOTEL,"NO:269/L,ARALIYA UYANA,HOKANDARA ROAD,THALAWATHUGODA",11,FIVE,Colombo,Maharagama,Maharagama Divisional Secretariat,79.94153,6.879555
HOTEL_0752,Guest Houses,PANWILA CABANAS,"CINNAMON NR.030,PANWILA,80240,HIKKADUWA",6,THREE,Galle,Hikkaduwa,Hikkaduwa Divisional Secretariat,80.123665,6.132364
HOTEL_0753,Guest Houses,HAPPY LEONI HOTEL,"NO 329/6,MAHAWELA WATHTHA,5TH LANE,MEHENTHALE ROAD,ANURADHAPURA",10,FIVE,Anuradhapura,Anuradhapura,Anuradhapura East,80.487041,8.353516
HOTEL_0754,Guest Houses,SANDADIYA GUEST HOUSE AND RESTAURANT,"DEBARAWEWA LAKE LANE,DEBARAWEWA,TISSAMAHARAMAYA",7,THREE,Hambantota,Thissamaharama,Thissamaharama Divisional Secretariat,81.268153,6.287025
HOTEL_0755,Guest Houses,ISURU RESTAURANT,"NO.42/B, KANDY ROAD, GELIOYA",12,FOUR,Kandy,Udunuwara Pradeshiya Sabha,Udunuwara Divisional Secretariat,80.597858,7.216917
HOTEL_0756,Guest Houses,ROYAL BAR AND HOTEL,"NO 44,KINGS STREET,KANDY",6,FIVE,Kandy,Kandy,Kandy Divisional Secretariat,80.63758,7.295276
HOTEL_0757,Guest Houses,AARYA HOTEL,"KOLONGALLA ESTATE,RANDENIYA,HIRIWADUNNA",7,FIVE,Kegalle,Kegalle,Kegalle Divisional Secretariat,80.382392,7.272594
HOTEL_0758,Guest Houses,THEVNI RECEPTION HALL AND HOLIDAY RESORT,"216,ARAKWILA,BOPE,PADUKKA",15,FIVE,Kalutara,Kalutara Pradeshiya Sabha,Kalutara Divisional Secretariat,80.14494,6.817573
HOTEL_0759,Guest Houses,MIRISSA BAY RESORT,"UDUPILA,MIRISSA",9,FOUR,Matara,Uhana Pradeshiya Sabha,Weligama Divisional Secretariat,80.459803,5.944825
HOTEL_0760,Guest Houses,NICE PLACE RESTURANT & BUNGALOWS,"INAMALUWA,DAMBULLA.",7,FIVE,Matale,Dambulla Pradeshiya Sabha,Dambulla Divisional Secretariat,80.691631,7.909657
HOTEL_0761,Guest Houses,DE SILVA WIND RESORT KALPITIYA,"PUDUKUDUIRUPPU,SEETHAWADI,KALPITIYA",9,FOUR,Puttalam,Puttalam,Puttalam Divisional Secretariat,79.740314,8.230936
HOTEL_0762,Guest Houses,TEA BUSH HOTEL,"NO:29,HADDON HILL ROAD,NUWARA ELIYA",9,FIVE,Nuwara Eliya,Nuwara Eliya,Nuwara Eliya Divisional Secretariat,80.762923,6.962004
HOTEL_0763,Guest Houses,GRAND REGENT,"GALKOTUWA, POTHANA, KIMBISSA, SIGIRIYA",12,FIVE,Matale,Dambulla Pradeshiya Sabha,Dambulla Divisional Secretariat,80.722325,7.934016
HOTEL_0764,Guest Houses,THE HIDEOUT SIGIRIYA HOLIDAY RESORT,"PALUTAWA ROAD,RANGIRIGAMA,KIMBISSA",9,FIVE,Matale,Dambulla Pradeshiya Sabha,Dambulla Divisional Secretariat,80.722329,7.934016
HOTEL_0765,Guest Houses,ASVIKA HOTEL,"NO.09, SAWMIYAPURAM, KOTAGALA",14,FIVE,Nuwara Eliya,Nuwara Eliya,Nuwara Eliya Divisional Secretariat,80.597509,6.916606
HOTEL_0766,Guest Houses,WIMAL RESORT,"274/24,PARANGIYA WATTA,PEELLAGODA,UNAWATUNA",9,FIVE,Galle,Habaraduwa,Habaraduwa Divisional Secretariat,80.248947,6.010034
HOTEL_0767,Guest Houses,NIL DIYA MANKADA SAFARI LODGE,"C.D.E.PLACE,WALAWEGAMA,UDAWALAWA",5,FIVE,Ratnapura,Embilipitiya,Embilipitiya Divisional Secretariat,80.840427,6.417966
HOTEL_0768,Guest Houses,AMAL VILLA,"ROBOLGODA,BENTHOTA",7,FIVE,Galle,Bentota Pradeshiya Sabha,Benthota Divisional Secretariat,80.001058,6.411774
HOTEL_0769,Guest Houses,PIGEON ISLAND VIEW GUEST HOUSE,"9TH MILE POST,NILAVELI",12,FIVE,Trincomalee,Trincomalee,Trincomalee Divisional Secretariat,81.197698,8.686514
HOTEL_0770,Guest Houses,CEYLONICA BEACH,"NO 47,LEWIS PLACE,NEGOMBO",10,FOUR,Gampaha,Negombo,Negombo Divisional Secretariat,79.839985,7.222095
HOTEL_0771,Guest Houses,CORAL SEAS BEACH RESORT,"N0.346, GALLE ROAD, HIKKADUWA",8,FIVE,Galle,Hikkaduwa,Hikkaduwa Divisional Secretariat,80.100077,6.134225
HOTEL_0772,Guest Houses,AMANDA HILLS KANDY,"65, SARANANKARA ROAD, KANDY",12,FOUR,Kandy,Kandy,Kandy Divisional Secretariat,80.641838,7.287181
HOTEL_0773,Guest Houses,GAMODH CITADEL RESORT,"LOLUWAGODA ,ELAYAPATHTHUWA,ANURADHAPURA",10,FIVE,Anuradhapura,Anuradhapura,Anuradhapura East,80.364711,8.364036
HOTEL_0774,Guest Houses,YALA CARAVAN VILLAGE,"84,GURUGODA,PALATUPANA,KIRINDA,TISSAMAHARAMAYA",8,FIVE,Hambantota,Thissamaharama,Thissamaharama Divisional Secretariat,81.372383,6.23996
HOTEL_0775,Guest Houses,MUTHUWELI BEACH RESORT,"7/1A,NEW GALLE ROAD,EGODAUYANA,MORATUWA",5,FOUR,Colombo,Moratuwa,Moratuwa Divisional Secretariat,79.894659,6.73596
HOTEL_0776,Guest Houses,MIDKY HOTEL,"NO.405, KANDY ROAD, BAMBARAKELE, NUWARAELIYA",8,FIVE,Nuwara Eliya,Nuwara Eliya,Nuwara Eliya Divisional Secretariat,80.753551,6.981969
HOTEL_0777,Guest Houses,NA SEVANA INN,"74,KANDY ROAD,WEWALDENIYA",10,FOUR,Gampaha,Gampaha,Gampaha Divisional Secretariat,80.154731,7.198057
HOTEL_0778,Guest Houses,SILVER RING VILLAGE HOTEL,"NO:52/1,KIDAGAMMULLA,GAMPAHA",8,FOUR,Gampaha,Gampaha,Gampaha Divisional Secretariat,80.008895,7.080992
HOTEL_0365,Guest Houses,HOTEL SUNHILL,"NO.18 UNIQUE VIEW ROAD,NUWARAELIYA",15,FIVE,Nuwara Eliya,Nuwara Eliya,Nuwara Eliya Divisional Secretariat,80.765423,6.963377
HOTEL_0779,Guest Houses,ROYAL SEAWIND,"NO 26,BEACH ROOD POLHENA-MATARA.",11,FOUR,Matara,Matara,Matara Divisional Secretariat,80.527579,5.936933
HOTEL_0780,Guest Houses,RIVI RAS HOTEL,"50/2 DE SANAM ROAD,MT LAVINIA.",25,FIVE,Colombo,Dehiwala-Mount Lavinia,Ratmalana Divisional Secretariat,79.86366,6.836248
HOTEL_0781,Guest Houses,AYUBOWAN GUEST HOUSE,"47/55 SCHOOL LANE ETTUKALA,NEGOMBO",6,FIVE,Gampaha,Negombo,Negombo Divisional Secretariat,79.843597,7.235167
HOTEL_0782,Guest Houses,SAMREN RESTAURANT,"NO.126, SIRIBOPURA, HAMBANTOTA",12,FOUR,Hambantota,Hambantota,Hambantota Divisional Secretariat,81.126983,6.148158
HOTEL_0783,Guest Houses,BEVERLY HILLS HOTEL,"NO.27,DE SARAM ROAD,MOUNT LAVINIA",24,FOUR,Colombo,Dehiwala-Mount Lavinia,Mount Lavinia,79.86486,6.839056
HOTEL_0784,Guest Houses,HILL HOUSE - KANDY,"NO:60/83,INNER CIRCULAR ROAD,ANIWATE,KANDY",11,FIVE,Kandy,Kandy,Kandy Divisional Secretariat,80.650322,7.283531
HOTEL_0785,Guest Houses,ARALIYA INN,"NO:20/1B,SRI SUMANGALA MAWATHA,POLGAHAWELA",7,FOUR,Kurunegala,Kurunegala,Kurunegala Divisional Secretariat,80.62592,7.291109
HOTEL_0786,Guest Houses,SERGEANT HOUSE,"NO:381,MATARA ROAD,GANAHENA,UNAWATUNA,GALLE",5,FIVE,Galle,Galle,Galle Divisional Secretariat,80.253185,6.006796
HOTEL_0787,Guest Houses,OPULENT RIVER FACE HOTEL,"NO 166,KOSWATTA ROAD,NAWALA,RAJAGIRIYA",15,FIVE,Colombo,Colombo,Colombo Divisional Secretariat,79.901574,6.901552
HOTEL_0788,Guest Houses,RAJANAWA HERITAGE RESORT,"HILBURN WATTA,MARAPANA,RATHNAPURA",10,FIVE,Ratnapura,Ratnapura,Ratnapura Divisional Secretariat,80.432552,6.664646
HOTEL_0789,Guest Houses,SEVANA CITY HOTEL,"NO 84,PERADENIYA ROAD,KANDY",15,FIVE,Kandy,Kandy,Kandy Divisional Secretariat,80.63163,7.291993
HOTEL_0790,Guest Houses,PALMYRAH HOUSE,"THALAIMANNARAMA ROAD, KARISAL, MANNAR",5,FIVE,Mannar,Jaffna,Manmunai North Divisional Secretariat,79.848231,9.064469
HOTEL_0791,Guest Houses,DIYAMBA BEACH RESORT,"KANDAKULIYA BEACH ROAD,KANDAKULIYA,KALPITIYA.",8,FOUR,Puttalam,Kalpitiya Pradeshiya Sabha,Kalpitiya Divisional Secretariat,79.713051,8.215804
HOTEL_0792,Guest Houses,PURPLE SUN HOLIDAY RESORT,"NO 66/20,NEW RATHNAPURA ROAD,AVISSAWELLA",21,FIVE,Colombo,Colombo,Hanwella,80.211651,6.947997
HOTEL_0793,Guest Houses,LIVING HERITAGE KOSLANDA,"EGODAWATTE ESTATE,NAULLA,KOSLANDA,UVA",5,FIVE,Badulla,Badulla,Badulla Divisional Secretariat,81.0215135,6.7299126
HOTEL_0794,Guest Houses,COOP INN,NO 350 TRINCOMALEE ROAD BATTICALOA,12,FOUR,Batticaloa,Batticaloa,Batticaloa Divisional Secretariat,81.690772,7.725563
HOTEL_0795,Guest Houses,AMAGI BEACH,"BEACH ROAD,MARAWILA",10,FIVE,Puttalam,Puttalam Pradeshiya Sabha,Puttalam Divisional Secretariat,79.81656,7.414444
HOTEL_0796,Guest Houses,HOTEL SEE KANDY,"NO:38/14,RAJAPHILLA MAWATHA,KANDY",6,FIVE,Kandy,Kandy,Kandy Divisional Secretariat,80.64072,7.287999
HOTEL_0797,Guest Houses,MOONSTONE VILLAS,"336, MATARA ROAD, TANGALLE",7,FOUR,Hambantota,Hambantota,Hambantota Divisional Secretariat,80.79178,6.019395
HOTEL_0798,Guest Houses,MILTONS BEACH RESORT,"GANAHENA,UNAWATUNA",28,FOUR,Galle,Galle,Habaraduwa Divisional Secretariat,80.253973,6.005965
HOTEL_0799,Guest Houses,PEARL OCEANIC RESORT,"10/1,WARD NO 03,SAMPALTHIVU,TRINCOMALEE",8,FIVE,Trincomalee,Trincomalee,Trincomalee Divisional Secretariat,81.222994,8.636459
HOTEL_0800,Guest Houses,LOURDES INN HOTEL,"20/4,3RD LANE,MAGASTHOTHA,NUWARA ELIYA.",18,FIVE,Nuwara Eliya,Nuwara Eliya,Nuwara Eliya Divisional Secretariat,80.787634,6.946254
HOTEL_0801,Guest Houses,HEAVEN SEVEN,"NO 24,HADON HILL ROAD,NUWARA ELIYA",11,FIVE,Nuwara Eliya,Nuwara Eliya,Nuwara Eliya Divisional Secretariat,80.765792,6.962279
HOTEL_0802,Guest Houses,POLHENA REEF GARDEN HOTEL,"NO:30,BEACH ROAD,POLHENA,MATARA",18,FOUR,Matara,Matara,Matara Divisional Secretariat,80.527084,5.937056
HOTEL_0803,Guest Houses,SANCHARINA HOTEL,"156/41,WAJIRA ROAD,NAHENA,HUNUPITIYA,WATTALA",15,FIVE,Gampaha,Kelaniya Pradeshiya Sabha,Kelaniya Divisional Secretariat,79.915357,6.984756
HOTEL_0804,Guest Houses,THE M G S HOTEL,"NO:283/A2,PUBUDU MAWATHA, ELPITIYA",6,FIVE,Galle,Galle,Elpitiya Divisional Secretariat,80.162979,6.286796
HOTEL_0805,Guest Houses,ICE AGE HOTEL AND RESTURANT,"359,GALLE ROAD,BALAPITIYA",6,FIVE,Galle,balapitiya,Balapitiya Divisional Secretariat,80.035357,6.267228
HOTEL_0806,Guest Houses,HOTEL WEWALA BEACH,"NO. 380, GALLE ROAD, HIKKADUWA",20,FIVE,Galle,Hikkaduwa,Hikkaduwa Divisional Secretariat,80.101644,6.130476
HOTEL_0807,Guest Houses,HOTEL SUNRAY,"NO:117/8,ANAGARIKA DHARMAPALA MAWATHA,KANDY",19,FIVE,Kandy,Kandy,Kandy Divisional Secretariat,80.648106,7.293095
HOTEL_0808,Guest Houses,ROMAN BEACH,"777/2,THIRANAGAMA,HIKKADUWA",6,FIVE,Galle,Hikkaduwa,Hikkaduwa Divisional Secretariat,80.11307,6.122217
